@relation 'IA - Página1'

@attribute ID numeric
@attribute Longitude numeric
@attribute Latitude numeric

@data
7,-34.89412,-8.0595
7,-34.89434,-8.05968
7,-34.8944,-8.05972
7,-34.89442,-8.05973
7,-34.89444,-8.05975
7,-34.89453,-8.05981
7,-34.89457,-8.05985
7,-34.89458,-8.05985
7,-34.8947,-8.05996
7,-34.89534,-8.0605
7,-34.89537,-8.06052
7,-34.89564,-8.06076
7,-34.89579,-8.06087
7,-34.89594,-8.06099
7,-34.89598,-8.06103
7,-34.89625,-8.06127
7,-34.89665,-8.06162
7,-34.89709,-8.062
7,-34.89712,-8.06203
7,-34.89715,-8.06206
7,-34.89716,-8.06209
7,-34.89727,-8.06212
7,-34.89725,-8.06228
7,-34.89724,-8.06244
7,-34.8973,-8.06243
7,-34.89735,-8.06243
7,-34.89755,-8.06239
7,-34.89775,-8.06235
7,-34.8978,-8.06234
7,-34.89785,-8.06233
7,-34.89811,-8.06229
7,-34.89856,-8.0622
7,-34.89945,-8.06204
7,-34.89995,-8.06196
7,-34.90021,-8.06191
7,-34.90122,-8.06171
7,-34.90132,-8.06169
7,-34.90143,-8.06167
7,-34.90154,-8.06165
7,-34.90169,-8.06162
7,-34.90199,-8.06155
7,-34.90205,-8.06154
7,-34.90211,-8.06153
7,-34.90238,-8.06148
7,-34.90264,-8.06142
7,-34.90402,-8.06118
7,-34.9043,-8.06111
7,-34.90488,-8.06107
7,-34.90518,-8.06113
7,-34.90541,-8.06117
7,-34.90585,-8.06127
7,-34.90653,-8.06142
7,-34.90666,-8.06144
7,-34.90704,-8.06152
7,-34.90758,-8.06164
7,-34.9079,-8.06171
7,-34.9085,-8.06183
7,-34.90875,-8.06188
7,-34.90902,-8.06194
7,-34.90908,-8.06195
7,-34.90958,-8.06207
7,-34.90956,-8.06218
7,-34.90952,-8.06239
7,-34.90947,-8.06261
7,-34.90944,-8.06276
7,-34.9094,-8.06299
7,-34.90932,-8.06341
7,-34.90926,-8.06368
7,-34.90911,-8.06435
7,-34.90909,-8.06446
7,-34.90904,-8.06473
7,-34.90897,-8.06506
7,-34.90897,-8.06516
7,-34.90897,-8.06527
7,-34.90901,-8.06576
7,-34.90899,-8.06601
7,-34.90899,-8.06612
7,-34.90899,-8.06622
7,-34.909,-8.06632
7,-34.90902,-8.06643
7,-34.90905,-8.06653
7,-34.90908,-8.06663
7,-34.90915,-8.06681
7,-34.9092,-8.06692
7,-34.90928,-8.06709
7,-34.9095,-8.06758
7,-34.90957,-8.06774
7,-34.90975,-8.06817
7,-34.90977,-8.06823
7,-34.90979,-8.06829
7,-34.9098,-8.06831
7,-34.90981,-8.06839
7,-34.90982,-8.06848
7,-34.90982,-8.06852
7,-34.90984,-8.06865
7,-34.90984,-8.06873
7,-34.90985,-8.06884
7,-34.90984,-8.06895
7,-34.90983,-8.06906
7,-34.90982,-8.06909
7,-34.90981,-8.06915
7,-34.90975,-8.06951
7,-34.90973,-8.06965
7,-34.90971,-8.0698
7,-34.9097,-8.06986
7,-34.90968,-8.06997
7,-34.90957,-8.0705
7,-34.90948,-8.07109
7,-34.90939,-8.07148
7,-34.90937,-8.07166
7,-34.90931,-8.07202
7,-34.90923,-8.07254
7,-34.90922,-8.07263
7,-34.90916,-8.0729
7,-34.90905,-8.07356
7,-34.9089,-8.07455
7,-34.90892,-8.07471
7,-34.90892,-8.07484
7,-34.90896,-8.07523
7,-34.90901,-8.07572
7,-34.90902,-8.07584
7,-34.90903,-8.07589
7,-34.90905,-8.07603
7,-34.90914,-8.0767
7,-34.90917,-8.07695
7,-34.90917,-8.07697
7,-34.90919,-8.07702
7,-34.9093,-8.07753
7,-34.90939,-8.07783
7,-34.90941,-8.07794
7,-34.90941,-8.07799
7,-34.90942,-8.0781
7,-34.90943,-8.0782
7,-34.90943,-8.07825
7,-34.90943,-8.07826
7,-34.90943,-8.07851
7,-34.90944,-8.07883
7,-34.90943,-8.0792
7,-34.90946,-8.08032
7,-34.90945,-8.08039
7,-34.90942,-8.08052
7,-34.9094,-8.08059
7,-34.90939,-8.08061
7,-34.90931,-8.08082
7,-34.90918,-8.08114
7,-34.90914,-8.08129
7,-34.90905,-8.08159
7,-34.90896,-8.0819
7,-34.90884,-8.08234
7,-34.90883,-8.08241
7,-34.90883,-8.08243
7,-34.90882,-8.08248
7,-34.90882,-8.08255
7,-34.90882,-8.08262
7,-34.90883,-8.08269
7,-34.90884,-8.08273
7,-34.90908,-8.08391
7,-34.90921,-8.08444
7,-34.90923,-8.08453
7,-34.90939,-8.08529
7,-34.90945,-8.08558
7,-34.90952,-8.08587
7,-34.90958,-8.08616
7,-34.90965,-8.08646
7,-34.90972,-8.08674
7,-34.90978,-8.08702
7,-34.90985,-8.08734
7,-34.90991,-8.08761
7,-34.91011,-8.08841
7,-34.91027,-8.08905
7,-34.91032,-8.08924
7,-34.9104,-8.08957
7,-34.91041,-8.08963
7,-34.91042,-8.08964
7,-34.91053,-8.09027
7,-34.91067,-8.09098
7,-34.9111,-8.09277
7,-34.91159,-8.09269
7,-34.91178,-8.09265
7,-34.9121,-8.09258
7,-34.91242,-8.0925
7,-34.91264,-8.09245
7,-34.91319,-8.09232
7,-34.9134,-8.09226
7,-34.91346,-8.09224
7,-34.91354,-8.09223
7,-34.91355,-8.09223
7,-34.91363,-8.09223
7,-34.91484,-8.09232
7,-34.9152,-8.09236
7,-34.91539,-8.09241
7,-34.91562,-8.09251
7,-34.9157,-8.09253
7,-34.916,-8.09254
7,-34.91609,-8.09256
7,-34.9161,-8.09256
7,-34.91623,-8.09273
7,-34.9163,-8.09285
7,-34.91639,-8.09307
7,-34.9164,-8.09308
7,-34.91651,-8.09361
7,-34.91652,-8.09371
7,-34.91653,-8.09381
7,-34.91652,-8.09398
8,-34.92586,-8.04794
8,-34.92614,-8.04844
8,-34.9264,-8.04892
8,-34.92657,-8.04924
8,-34.92672,-8.0495
8,-34.92685,-8.04977
8,-34.92693,-8.04993
8,-34.92696,-8.05
8,-34.927,-8.05007
8,-34.92712,-8.05029
8,-34.92733,-8.05068
8,-34.92749,-8.05096
8,-34.92766,-8.05126
8,-34.92775,-8.05141
8,-34.92789,-8.05164
8,-34.92799,-8.05183
8,-34.92833,-8.05241
8,-34.92865,-8.05295
8,-34.92893,-8.0535
8,-34.92915,-8.05392
8,-34.92939,-8.05435
8,-34.92959,-8.0547
8,-34.92967,-8.05484
8,-34.9298,-8.05507
8,-34.9298,-8.05508
8,-34.93001,-8.05547
8,-34.93002,-8.05548
8,-34.93004,-8.05554
8,-34.93006,-8.0556
8,-34.93007,-8.05566
8,-34.93008,-8.05572
8,-34.93007,-8.05579
8,-34.93006,-8.05585
8,-34.93004,-8.05601
8,-34.93005,-8.0561
8,-34.93009,-8.05624
8,-34.93025,-8.05656
8,-34.93055,-8.05711
8,-34.93077,-8.05751
8,-34.93112,-8.05815
8,-34.93118,-8.05826
8,-34.93127,-8.05842
8,-34.93158,-8.05901
8,-34.93175,-8.05931
8,-34.93178,-8.05937
8,-34.9318,-8.05941
8,-34.93183,-8.0595
8,-34.93184,-8.05957
8,-34.93197,-8.06037
8,-34.93213,-8.06132
8,-34.93226,-8.06197
8,-34.93231,-8.06237
8,-34.93231,-8.0624
8,-34.93231,-8.06243
8,-34.93231,-8.06244
8,-34.93229,-8.06247
8,-34.93226,-8.06251
8,-34.93212,-8.06257
8,-34.93203,-8.0626
8,-34.93197,-8.06261
8,-34.93191,-8.06263
8,-34.93186,-8.06264
8,-34.93183,-8.06265
8,-34.93179,-8.06266
8,-34.93176,-8.06268
8,-34.93173,-8.06269
8,-34.93171,-8.0627
8,-34.9317,-8.06272
8,-34.93156,-8.0629
8,-34.93149,-8.06299
8,-34.93141,-8.06308
8,-34.93132,-8.06316
8,-34.93123,-8.06324
8,-34.93112,-8.06331
8,-34.93103,-8.06337
8,-34.93083,-8.06348
8,-34.93077,-8.0635
8,-34.9305,-8.06363
8,-34.93021,-8.06377
8,-34.92993,-8.06391
8,-34.92952,-8.06412
8,-34.92943,-8.06416
8,-34.92929,-8.06424
8,-34.92865,-8.06459
8,-34.92852,-8.06466
8,-34.92842,-8.06471
8,-34.92759,-8.0651
8,-34.92723,-8.06529
8,-34.92733,-8.06565
8,-34.92721,-8.06571
8,-34.92697,-8.06582
8,-34.92707,-8.06617
8,-34.92717,-8.06657
8,-34.92723,-8.06679
8,-34.92725,-8.06686
8,-34.92732,-8.06711
8,-34.92746,-8.06761
8,-34.92751,-8.0678
8,-34.92756,-8.06798
8,-34.92772,-8.06855
8,-34.92795,-8.06941
8,-34.92796,-8.06947
8,-34.92818,-8.07029
8,-34.9283,-8.07077
8,-34.92832,-8.07084
8,-34.92839,-8.07114
8,-34.92818,-8.07123
8,-34.92798,-8.07132
8,-34.92786,-8.07137
8,-34.92773,-8.07142
8,-34.92716,-8.07165
8,-34.92711,-8.07167
8,-34.92708,-8.07168
8,-34.92682,-8.07177
8,-34.92639,-8.07193
8,-34.9263,-8.07197
8,-34.92618,-8.07202
8,-34.92605,-8.07207
8,-34.92538,-8.07233
8,-34.92519,-8.07241
8,-34.92507,-8.0725
8,-34.92472,-8.07273
8,-34.92423,-8.07291
8,-34.92415,-8.07295
8,-34.92403,-8.07302
8,-34.92389,-8.07311
8,-34.92385,-8.07315
8,-34.92358,-8.07341
8,-34.92348,-8.0735
8,-34.92341,-8.07357
8,-34.92333,-8.07364
8,-34.92332,-8.07365
8,-34.92314,-8.07382
8,-34.92301,-8.07394
8,-34.92287,-8.07406
8,-34.92285,-8.07408
8,-34.92264,-8.07421
8,-34.92257,-8.07425
8,-34.92249,-8.07429
8,-34.92241,-8.07432
8,-34.92232,-8.07435
8,-34.92222,-8.07438
8,-34.92181,-8.07449
8,-34.92176,-8.07451
8,-34.92162,-8.07455
8,-34.92149,-8.07458
8,-34.9208,-8.07481
8,-34.92063,-8.07487
8,-34.92043,-8.07492
8,-34.92035,-8.07494
8,-34.92026,-8.07495
8,-34.92009,-8.07497
8,-34.92,-8.07498
8,-34.91984,-8.07499
8,-34.91969,-8.07501
8,-34.91954,-8.07502
8,-34.91939,-8.07503
8,-34.91923,-8.07504
8,-34.91908,-8.07505
8,-34.91895,-8.07506
8,-34.91882,-8.07507
8,-34.91839,-8.0751
8,-34.91818,-8.07514
8,-34.91797,-8.07517
8,-34.91791,-8.07519
8,-34.91764,-8.07526
8,-34.91751,-8.07528
8,-34.91737,-8.07531
8,-34.91724,-8.07534
8,-34.91712,-8.07538
8,-34.91694,-8.07541
8,-34.91677,-8.07545
8,-34.91664,-8.07548
8,-34.91651,-8.07551
8,-34.91632,-8.07556
8,-34.91613,-8.0756
8,-34.91592,-8.07565
8,-34.91571,-8.0757
8,-34.91563,-8.07571
8,-34.91555,-8.07573
8,-34.91509,-8.07585
8,-34.91496,-8.07589
8,-34.91467,-8.07598
8,-34.91446,-8.07604
8,-34.91422,-8.07612
8,-34.91399,-8.0762
8,-34.91351,-8.07637
8,-34.91345,-8.07639
8,-34.91302,-8.07651
8,-34.91282,-8.07655
8,-34.91262,-8.07659
8,-34.9126,-8.07659
8,-34.91229,-8.07661
8,-34.91224,-8.07662
8,-34.91219,-8.07663
8,-34.91209,-8.07664
8,-34.91199,-8.07665
8,-34.91166,-8.07669
8,-34.91091,-8.07679
8,-34.91079,-8.07681
8,-34.91067,-8.07682
8,-34.91062,-8.07683
8,-34.91045,-8.07685
8,-34.91012,-8.0769
8,-34.90979,-8.07695
8,-34.90951,-8.07698
8,-34.90922,-8.07702
9,-34.8738,-8.05005
9,-34.87382,-8.05003
9,-34.87377,-8.04995
9,-34.8738,-8.04992
9,-34.87383,-8.0499
9,-34.87394,-8.04983
9,-34.87593,-8.04829
9,-34.87594,-8.04827
9,-34.87597,-8.04821
9,-34.87599,-8.04817
9,-34.87607,-8.04811
9,-34.87617,-8.04803
9,-34.87624,-8.04798
9,-34.87627,-8.04796
9,-34.87628,-8.04795
9,-34.87628,-8.04794
9,-34.87628,-8.04793
9,-34.87628,-8.04792
9,-34.87628,-8.04791
9,-34.87627,-8.04789
9,-34.87626,-8.04787
9,-34.87624,-8.04785
9,-34.87623,-8.04783
9,-34.87621,-8.04781
9,-34.87619,-8.04778
9,-34.87616,-8.04774
9,-34.87613,-8.0477
9,-34.87611,-8.04766
9,-34.87611,-8.04764
9,-34.8761,-8.04761
9,-34.8761,-8.04758
9,-34.8761,-8.04754
9,-34.8761,-8.0475
9,-34.8761,-8.04747
9,-34.8761,-8.04743
9,-34.8761,-8.0474
9,-34.8761,-8.04737
9,-34.87611,-8.04735
9,-34.87612,-8.04734
9,-34.87613,-8.04732
9,-34.87615,-8.04731
9,-34.87617,-8.04728
9,-34.87622,-8.04725
9,-34.87632,-8.04717
9,-34.87635,-8.04714
9,-34.87637,-8.04713
9,-34.87639,-8.04711
9,-34.8764,-8.04709
9,-34.87642,-8.04705
9,-34.87643,-8.04704
9,-34.87644,-8.04704
9,-34.87645,-8.04704
9,-34.87645,-8.04703
9,-34.87646,-8.04703
9,-34.87647,-8.04703
9,-34.87648,-8.04704
9,-34.87649,-8.04704
9,-34.87649,-8.04705
9,-34.87651,-8.04706
9,-34.87652,-8.04708
9,-34.87654,-8.04711
9,-34.87658,-8.04716
9,-34.87661,-8.0472
9,-34.87667,-8.04729
9,-34.87671,-8.04735
9,-34.87674,-8.04739
9,-34.87677,-8.04743
9,-34.87678,-8.04744
9,-34.87679,-8.04745
9,-34.8768,-8.04745
9,-34.87681,-8.04746
9,-34.87682,-8.04747
9,-34.87683,-8.04747
9,-34.87684,-8.04747
9,-34.87685,-8.04747
9,-34.87686,-8.04747
9,-34.87687,-8.04747
9,-34.87688,-8.04746
9,-34.87689,-8.04746
9,-34.87691,-8.04746
9,-34.87695,-8.0475
9,-34.877,-8.04747
9,-34.87787,-8.0468
9,-34.87862,-8.04621
9,-34.87904,-8.04588
9,-34.87913,-8.04581
9,-34.87965,-8.0454
9,-34.87994,-8.04518
9,-34.88023,-8.04495
9,-34.88029,-8.04491
9,-34.88033,-8.04488
9,-34.88041,-8.04481
9,-34.88061,-8.04468
9,-34.88071,-8.04462
9,-34.88086,-8.04454
9,-34.88165,-8.0442
9,-34.88175,-8.04416
9,-34.882,-8.04406
9,-34.88224,-8.04396
9,-34.88234,-8.04391
9,-34.88261,-8.0438
9,-34.88313,-8.04359
9,-34.88332,-8.04351
9,-34.88342,-8.04346
9,-34.88354,-8.0434
9,-34.88366,-8.04333
9,-34.88378,-8.0432
10,-34.90955,-8.15545
10,-34.90939,-8.15505
10,-34.90863,-8.15324
10,-34.9084,-8.15264
10,-34.90789,-8.15132
10,-34.90779,-8.15107
10,-34.90737,-8.15001
10,-34.90728,-8.14981
10,-34.90681,-8.14867
10,-34.90678,-8.14861
10,-34.90643,-8.1478
10,-34.90617,-8.14723
10,-34.9059,-8.14666
10,-34.90552,-8.14586
10,-34.90515,-8.14506
10,-34.9049,-8.14455
10,-34.90482,-8.14438
10,-34.90466,-8.14405
10,-34.90432,-8.14337
10,-34.90422,-8.14316
10,-34.90391,-8.14255
10,-34.90386,-8.14244
10,-34.90347,-8.14159
10,-34.90321,-8.14088
10,-34.90288,-8.13995
10,-34.90263,-8.13917
10,-34.90259,-8.13907
10,-34.90257,-8.13899
10,-34.90213,-8.13768
10,-34.90192,-8.13706
10,-34.90141,-8.1355
10,-34.90114,-8.13475
10,-34.90106,-8.13455
10,-34.901,-8.13443
10,-34.90085,-8.13408
10,-34.90067,-8.13368
10,-34.90048,-8.13328
10,-34.90028,-8.13287
10,-34.90014,-8.13253
10,-34.90003,-8.13228
10,-34.89991,-8.13203
10,-34.89976,-8.13169
10,-34.8996,-8.13135
10,-34.89933,-8.13076
10,-34.89925,-8.13059
10,-34.89906,-8.13017
10,-34.89856,-8.12907
10,-34.89835,-8.12856
10,-34.8981,-8.12795
10,-34.89798,-8.12763
10,-34.89767,-8.12651
10,-34.8974,-8.12589
10,-34.89714,-8.12527
10,-34.89707,-8.12503
10,-34.89696,-8.12473
10,-34.89679,-8.12415
10,-34.89677,-8.12408
10,-34.89668,-8.12373
10,-34.89655,-8.12332
10,-34.89653,-8.12324
10,-34.89648,-8.12307
10,-34.89643,-8.12291
10,-34.89636,-8.12274
10,-34.89629,-8.12259
10,-34.89622,-8.12244
10,-34.89616,-8.12231
10,-34.89599,-8.12194
10,-34.89593,-8.12183
10,-34.89557,-8.12112
10,-34.89507,-8.12029
10,-34.89505,-8.12023
10,-34.89505,-8.12021
10,-34.89503,-8.12017
10,-34.89503,-8.12016
10,-34.89501,-8.12014
10,-34.89472,-8.11962
10,-34.8942,-8.11875
10,-34.89412,-8.11859
10,-34.89407,-8.11849
10,-34.89366,-8.11782
10,-34.89317,-8.11699
10,-34.89292,-8.11659
10,-34.89223,-8.11544
10,-34.89215,-8.11532
10,-34.89159,-8.11449
10,-34.8912,-8.1139
10,-34.89118,-8.11388
10,-34.89078,-8.11323
10,-34.88996,-8.11183
10,-34.88931,-8.11026
10,-34.88921,-8.11002
10,-34.88881,-8.10914
10,-34.88845,-8.10839
10,-34.88802,-8.10747
10,-34.88797,-8.10735
10,-34.88771,-8.10682
10,-34.88762,-8.10658
10,-34.88753,-8.10635
10,-34.88688,-8.10495
10,-34.88634,-8.10372
10,-34.88604,-8.10314
10,-34.88584,-8.10266
10,-34.88576,-8.10248
10,-34.88575,-8.10246
10,-34.88557,-8.1021
10,-34.88513,-8.10119
10,-34.88494,-8.1007
10,-34.88482,-8.10052
10,-34.88466,-8.10018
10,-34.88457,-8.10002
10,-34.88441,-8.09972
10,-34.8844,-8.09969
10,-34.88429,-8.09944
10,-34.88407,-8.09897
10,-34.88384,-8.09846
10,-34.88374,-8.09821
10,-34.88366,-8.09802
10,-34.88355,-8.09761
10,-34.88343,-8.09711
10,-34.88337,-8.0969
10,-34.88326,-8.09648
10,-34.88322,-8.09634
10,-34.88317,-8.09612
10,-34.88311,-8.0959
10,-34.88309,-8.09582
10,-34.88289,-8.09505
10,-34.88274,-8.09441
10,-34.88268,-8.09419
10,-34.88254,-8.09351
10,-34.88253,-8.09344
10,-34.8824,-8.09296
10,-34.88233,-8.09271
10,-34.88228,-8.09253
10,-34.88217,-8.09213
10,-34.88211,-8.09189
10,-34.88208,-8.09175
10,-34.882,-8.09137
10,-34.88194,-8.09128
10,-34.88192,-8.09125
10,-34.88191,-8.09122
10,-34.88189,-8.09116
10,-34.88186,-8.09109
10,-34.88182,-8.09093
10,-34.88179,-8.09077
10,-34.88177,-8.09067
10,-34.88177,-8.09058
11,-34.873742,-8.049938
11,-34.873587,-8.049664
11,-34.873552,-8.04953
11,-34.873541,-8.049442
11,-34.873531,-8.049367
11,-34.873545,-8.049278
11,-34.873566,-8.04919
11,-34.873614,-8.049071
11,-34.873655,-8.048992
11,-34.873749,-8.048877
11,-34.873816,-8.048818
11,-34.874425,-8.048356
11,-34.874546,-8.048263
11,-34.874667,-8.048162
11,-34.87479,-8.048061
11,-34.874892,-8.04798
11,-34.87495,-8.047917
11,-34.874983,-8.047864
11,-34.875022,-8.047798
11,-34.875049,-8.047723
11,-34.875064,-8.047654
11,-34.875071,-8.047589
11,-34.875037,-8.047434
11,-34.874969,-8.047303
11,-34.874857,-8.047162
11,-34.874721,-8.047038
11,-34.874201,-8.046708
11,-34.873976,-8.046513
11,-34.87373,-8.045953
11,-34.873682,-8.045756
11,-34.873684,-8.045667
11,-34.873716,-8.045567
11,-34.87376,-8.045472
11,-34.873926,-8.045273
11,-34.874369,-8.044949
11,-34.874601,-8.044785
11,-34.874833,-8.044616
12,-34.8738,-8.05005
12,-34.87369,-8.05011
12,-34.87356,-8.05018
12,-34.87341,-8.05031
12,-34.87258,-8.05094
12,-34.87247,-8.05103
12,-34.87228,-8.05119
12,-34.87227,-8.0512
12,-34.87223,-8.05126
12,-34.87218,-8.05131
12,-34.87213,-8.05136
12,-34.87209,-8.05141
12,-34.87205,-8.05146
12,-34.87202,-8.0515
12,-34.87198,-8.05157
12,-34.8719,-8.0517
12,-34.87184,-8.0518
12,-34.87181,-8.05187
12,-34.87179,-8.05196
12,-34.87172,-8.05254
12,-34.87171,-8.05266
12,-34.87171,-8.05275
12,-34.87173,-8.05285
12,-34.87184,-8.05357
12,-34.87205,-8.05507
12,-34.87224,-8.05639
12,-34.87241,-8.05764
12,-34.87241,-8.05765
12,-34.87253,-8.05843
12,-34.87262,-8.05923
12,-34.87264,-8.05938
12,-34.87267,-8.05961
12,-34.87277,-8.0603
12,-34.87281,-8.06047
12,-34.87285,-8.06059
12,-34.87311,-8.06104
12,-34.87382,-8.06224
12,-34.87384,-8.06239
12,-34.87413,-8.06231
12,-34.87448,-8.06221
12,-34.87652,-8.06156
12,-34.87659,-8.06061
12,-34.87659,-8.06054
12,-34.8766,-8.06052
12,-34.8766,-8.06049
12,-34.87661,-8.06046
12,-34.87664,-8.06046
12,-34.87668,-8.06044
12,-34.87715,-8.06038
12,-34.87792,-8.0603
12,-34.87827,-8.06027
12,-34.87844,-8.06027
12,-34.87881,-8.06021
12,-34.87999,-8.05951
12,-34.87979,-8.05921
12,-34.87959,-8.05891
12,-34.87929,-8.05848
12,-34.87921,-8.05841
12,-34.87828,-8.05699
12,-34.87791,-8.05636
12,-34.87788,-8.05632
12,-34.87757,-8.05586
12,-34.87669,-8.05449
12,-34.87604,-8.05346
12,-34.87582,-8.05311
12,-34.87544,-8.05252
12,-34.87478,-8.05151
12,-34.87421,-8.05063
12,-34.87382,-8.05003
12,-34.87378,-8.05005
13,-34.874909,-8.044719
13,-34.874294,-8.045155
13,-34.874139,-8.045276
13,-34.874084,-8.045322
13,-34.874012,-8.045442
13,-34.873984,-8.04553
13,-34.873978,-8.045592
13,-34.873984,-8.045673
13,-34.874009,-8.045775
13,-34.874038,-8.045821
13,-34.874178,-8.046013
13,-34.874357,-8.046268
13,-34.874525,-8.046501
13,-34.874643,-8.046671
13,-34.874771,-8.046843
13,-34.874941,-8.047074
13,-34.875081,-8.047265
13,-34.875155,-8.047421
13,-34.875171,-8.047507
13,-34.875173,-8.04759
13,-34.875165,-8.047724
13,-34.875121,-8.047849
13,-34.875023,-8.048
13,-34.874783,-8.048197
13,-34.874462,-8.048459
13,-34.874028,-8.048789
13,-34.873839,-8.048926
13,-34.873791,-8.048973
13,-34.87374,-8.049036
13,-34.873649,-8.049189
13,-34.873632,-8.049242
13,-34.873624,-8.049318
13,-34.873624,-8.049405
13,-34.873632,-8.04947
13,-34.873655,-8.049533
13,-34.87372,-8.04966
13,-34.873832,-8.049864
14,-34.93131,-8.04534
14,-34.93135,-8.04544
14,-34.93166,-8.04599
14,-34.9318,-8.04618
14,-34.93187,-8.04629
14,-34.93197,-8.04639
14,-34.93206,-8.04647
14,-34.93213,-8.04652
14,-34.93224,-8.04658
14,-34.93232,-8.04663
14,-34.93242,-8.04666
14,-34.9326,-8.04672
14,-34.93291,-8.04673
14,-34.93362,-8.04675
14,-34.93461,-8.0468
14,-34.93599,-8.04685
14,-34.93603,-8.04686
14,-34.93608,-8.04686
14,-34.93848,-8.04692
14,-34.93874,-8.04692
14,-34.93908,-8.04689
14,-34.94012,-8.0468
14,-34.94024,-8.04679
14,-34.9404,-8.04676
15,-34.93131,-8.04534
15,-34.93135,-8.04544
15,-34.93166,-8.04599
15,-34.9318,-8.04618
15,-34.93187,-8.04629
15,-34.93197,-8.04639
15,-34.93206,-8.04647
15,-34.93213,-8.04652
15,-34.93224,-8.04658
15,-34.93232,-8.04663
15,-34.93242,-8.04666
15,-34.9326,-8.04672
15,-34.93291,-8.04673
15,-34.93362,-8.04675
15,-34.93461,-8.0468
15,-34.93599,-8.04685
15,-34.93603,-8.04686
15,-34.93608,-8.04686
15,-34.93848,-8.04692
15,-34.93874,-8.04692
15,-34.93908,-8.04689
15,-34.94012,-8.0468
15,-34.94024,-8.04679
15,-34.9404,-8.04676
16,-34.91015,-8.03345
16,-34.91012,-8.03345
16,-34.91005,-8.03347
16,-34.90999,-8.0335
16,-34.90993,-8.03353
16,-34.9099,-8.03355
16,-34.90939,-8.03391
16,-34.90933,-8.03395
16,-34.90927,-8.03399
16,-34.9086,-8.03449
16,-34.90854,-8.03454
16,-34.90935,-8.03548
16,-34.90947,-8.03562
16,-34.90964,-8.03584
16,-34.90998,-8.03623
16,-34.91006,-8.03631
16,-34.91008,-8.03633
16,-34.91011,-8.03633
16,-34.91013,-8.03634
16,-34.91015,-8.03634
16,-34.91017,-8.03634
16,-34.91022,-8.03635
16,-34.91023,-8.03636
16,-34.91024,-8.03635
16,-34.91026,-8.03635
16,-34.9104,-8.03646
16,-34.91046,-8.03652
16,-34.91052,-8.03658
16,-34.91057,-8.03663
16,-34.91063,-8.0367
16,-34.91068,-8.03677
16,-34.91072,-8.03716
16,-34.91071,-8.03718
16,-34.91067,-8.03727
16,-34.91065,-8.0373
16,-34.91063,-8.03736
16,-34.91038,-8.03778
16,-34.91043,-8.03782
16,-34.91048,-8.03784
16,-34.91049,-8.03784
16,-34.91051,-8.03784
16,-34.91062,-8.03785
16,-34.91074,-8.03785
16,-34.91086,-8.03784
16,-34.91095,-8.03785
16,-34.91102,-8.03784
16,-34.91108,-8.03784
16,-34.91113,-8.03783
16,-34.91118,-8.03782
16,-34.91131,-8.0378
16,-34.91146,-8.03778
16,-34.91163,-8.03774
16,-34.9118,-8.0377
16,-34.91159,-8.03837
16,-34.91151,-8.03861
16,-34.9115,-8.03868
16,-34.91149,-8.03871
16,-34.91148,-8.03874
16,-34.91148,-8.03876
16,-34.91149,-8.03877
16,-34.91149,-8.03879
16,-34.91149,-8.03882
16,-34.9115,-8.03885
16,-34.91153,-8.03905
16,-34.91155,-8.03907
16,-34.91157,-8.03909
16,-34.91159,-8.0391
16,-34.91161,-8.03911
16,-34.91163,-8.03912
16,-34.91167,-8.03913
16,-34.91243,-8.0394
16,-34.91329,-8.03968
16,-34.9141,-8.03999
16,-34.91415,-8.04001
16,-34.91478,-8.04021
16,-34.91508,-8.04029
16,-34.91588,-8.04055
16,-34.91593,-8.04057
16,-34.91617,-8.04065
16,-34.91626,-8.04068
